fiber_no_support,poly_MonthlyCharges_service_adoption_score,total_charge_percentile,TotalCharges,MonthlyCharges,fiber_no_security,is_early_customer,has_fiber,charge_per_month,uses_electronic,paperless_no_auto,is_veteran_customer,is_loyal_customer,poly_service_adoption_score_charge_per_service,no_internet,is_low_charger,senior_month_to_month,service_adoption_pct,has_partner,has_auto_pay,is_one_year,Partner,young_family,service_adoption_score,PaperlessBilling,TechSupport,senior_alone,revenue_efficiency,has_family,trend_switch_carrier,OnlineSecurity,charge_above_median,SeniorCitizen,is_senior,has_dependents,is_single_service,Dependents,security_bundle,Churn_binary
0,0.0,0.12366889109754366,116.6,20.6,0,1,0,16.657142857142855,0,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0.9357945425361155,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.06772682095697856,68.8,19.55,0,1,0,13.76,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.8686868686868686,1,60.41,0,0,0,0,1,1,1,0,0
1,396.0,0.20744001135879597,287.4,99.0,0,1,1,71.85,0,0,0,0,79.2,0,0,0,0.6666666666666666,0,1,0,0,0,4,1,0,0,0.9644295302013423,0,60.41,1,1,0,0,0,0,0,2,1
1,187.0,0.6295612665057504,2341.55,93.5,1,0,1,97.56458333333335,1,1,0,0,62.333333333333336,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,1.0883337206600048,0,60.41,0,1,0,0,0,0,0,0,0
0,218.2,0.4911259406502911,1362.85,54.55,0,0,0,50.47592592592592,0,0,0,0,43.64,0,0,0,0.6666666666666666,0,1,1,0,0,4,0,1,0,0.9602268724018882,0,60.41,1,0,0,0,0,0,0,1,0
0,0.0,0.1492261820247054,163.6,20.05,0,1,0,18.177777777777777,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,1.01363073110285,1,60.41,0,0,0,0,1,1,1,0,0
1,83.95,0.6211131620048275,2254.2,83.95,1,0,1,83.48888888888888,1,1,0,0,41.975,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.032284654485506,0,60.41,0,1,0,0,0,1,0,0,1
1,79.45,0.13779639358228027,145.15,79.45,0,1,1,48.38333333333333,1,1,0,0,39.725,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.907754846779237,0,60.41,0,1,0,0,0,1,0,1,0
0,697.2,0.9813999716030101,7752.3,116.2,0,0,1,114.00441176470588,0,0,1,1,99.60000000000001,0,0,0,1.0,0,1,0,0,0,6,0,1,0,0.9956205691975752,0,60.41,1,1,0,0,0,0,0,3,1
1,187.4,0.9335510435893796,6585.35,93.7,1,0,1,91.46319444444445,0,0,1,1,62.46666666666667,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,0,0,0.9897275200264515,1,60.41,0,1,0,0,0,0,0,0,1
0,399.25,0.8216669033082493,4786.1,79.85,0,0,0,79.76833333333335,0,0,0,1,66.54166666666666,0,0,0,0.8333333333333334,0,1,1,0,0,5,0,1,0,1.0156934732553082,0,60.41,1,1,0,0,0,0,0,3,0
1,300.0,0.7529461877041034,3835.55,100.0,0,0,1,95.88875,1,0,0,0,75.0,0,0,0,0.5,1,0,1,1,1,3,0,0,0,0.9832222507049475,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.2483316768422547,397.0,19.6,0,0,0,18.045454545454547,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9621909840038778,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.007596194803350845,19.7,19.7,0,1,0,9.85,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9516908212560387,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.4174357518103081,1027.25,20.2,0,0,0,20.964285714285715,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0583659592004946,1,60.41,0,0,0,0,1,1,1,0,0
0,201.6,0.534573335226466,1580.1,50.4,0,0,0,49.378125,0,0,0,0,40.32,0,0,0,0.6666666666666666,1,1,1,1,0,4,1,0,0,1.0106818472559806,1,60.41,1,0,1,1,0,0,0,3,0
0,680.0999999999999,0.9623739883572341,7222.75,113.35,0,0,1,111.11923076923077,1,0,1,1,97.15714285714286,0,0,0,1.0,1,0,1,1,1,6,0,1,0,0.9954999035201367,1,60.41,1,1,0,0,1,0,1,3,0
1,80.0,0.7482606843674571,3769.7,80.0,0,0,1,80.2063829787234,0,0,0,0,40.0,0,0,0,0.16666666666666666,1,1,0,1,1,1,1,0,0,1.024096712849769,1,60.41,0,1,0,0,1,1,1,1,0
0,323.8,0.7838989067158881,4233.95,80.95,0,0,0,79.88584905660377,0,0,0,1,64.76,0,0,0,0.6666666666666666,0,1,0,0,0,4,1,1,0,1.0055932927987838,0,60.41,0,1,0,0,0,0,0,1,0
0,0.0,0.5493397699843816,1680.25,24.9,0,0,0,24.709558823529413,0,1,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,1,0,0,1.0065596357754747,1,60.41,0,0,0,0,1,1,1,0,0
0,54.9,0.7452790004259549,3725.5,54.9,0,0,0,54.786764705882355,1,0,1,1,27.45,0,0,1,0.16666666666666666,0,0,0,0,0,1,0,0,1,1.0125567363357162,0,60.41,0,0,1,1,0,1,0,1,0
1,0.0,0.25401107482606844,413.65,75.55,1,1,1,68.94166666666666,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.092145214521452,0,60.41,0,1,0,0,0,1,0,0,1
0,546.25,0.9792701973590799,7707.7,109.25,0,0,1,107.05138888888888,1,0,1,1,91.04166666666666,0,0,0,0.8333333333333334,1,0,0,1,1,5,0,1,0,0.9935483870967742,1,60.41,0,1,0,0,0,0,0,2,0
1,77.65,0.34275166832315773,714.15,77.65,1,1,1,71.41499999999999,0,0,0,0,38.825,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,1.0204329499178395,0,60.41,0,1,0,0,0,1,0,0,1
1,285.0,0.6449666335368451,2497.2,95.0,0,0,1,92.48888888888888,1,1,0,0,71.25,0,0,1,0.5,0,0,0,0,0,3,1,0,1,1.010602994738972,0,60.41,1,1,1,1,0,0,0,2,1
0,697.8,0.9953144966633537,8309.55,116.3,0,0,1,115.41041666666666,0,0,1,1,99.68571428571428,0,0,0,1.0,0,1,1,0,0,6,1,1,0,1.006205877723018,0,60.41,1,1,0,0,0,0,0,3,0
0,0.0,0.31321879880732645,601.55,19.9,0,0,0,18.228787878787877,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9431640012543117,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.133749822518813,139.25,70.35,1,1,1,46.416666666666664,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.9827099505998589,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.5821382933409058,1888.25,25.6,0,0,0,26.225694444444443,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0382986913010006,1,60.41,0,0,0,0,0,1,0,0,0
0,133.35000000000002,0.6696010222916371,2773.9,44.45,0,0,0,45.47377049180328,1,1,1,1,33.337500000000006,0,0,0,0.5,0,0,1,0,0,3,1,0,0,1.0396926536731634,0,60.41,1,0,0,0,0,0,0,2,0
1,300.45000000000005,0.8615646741445406,5409.75,100.15,0,0,1,96.60267857142857,1,1,0,1,75.11250000000001,0,0,0,0.5,0,0,1,0,0,3,1,0,1,0.9819394654444797,0,60.41,0,1,1,1,0,0,0,1,0
0,527.0,0.8780349282976004,5643.4,105.4,0,0,1,102.60727272727271,0,0,0,1,87.83333333333333,0,0,0,0.8333333333333334,0,1,1,0,0,5,1,1,0,0.9913572005761865,0,60.41,1,1,0,0,0,0,0,2,1
1,287.54999999999995,0.16640636092574188,197.7,95.85,0,1,1,65.89999999999999,1,1,0,0,71.88749999999999,0,0,0,0.5,0,0,0,0,0,3,1,0,0,1.025947067981318,0,60.41,0,1,0,0,0,0,0,1,1
1,0.0,0.2496095413886128,401.3,73.85,1,1,1,57.32857142857143,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9036253096149517,0,60.41,0,1,0,0,0,1,0,0,0
0,280.4,0.7087888683799517,3238.4,70.1,0,0,0,66.08979591836734,0,0,0,1,56.08,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,0,0,0.9621486719353498,1,60.41,1,0,0,0,1,0,1,3,0
0,0.0,0.5337214255288939,1573.05,25.25,0,0,0,24.57890625,0,0,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9882519239830375,1,60.41,0,0,0,0,1,1,1,0,0
1,79.15,0.09221922476217521,79.15,79.15,0,1,1,39.575,1,1,0,0,39.575,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9875233936369308,0,60.41,0,1,0,0,0,1,0,1,1
0,0.0,0.18500638932273178,235.8,21.05,0,1,0,18.138461538461538,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0.9298107255520505,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.49169388044867246,1364.75,24.95,0,0,0,24.813636363636363,0,0,0,1,0.0,0,1,1,0.0,1,1,0,1,0,0,1,0,0,1.0122005488392791,1,60.41,0,0,1,1,0,1,0,0,0
0,193.5,0.5930711344597472,1985.15,64.5,0,0,0,64.03709677419356,1,1,0,0,48.375,0,0,0,0.5,1,0,1,1,1,3,1,1,0,1.0253873966942149,1,60.41,0,0,0,0,1,0,1,1,0
0,0.0,0.326707369018884,655.85,19.65,0,0,0,21.156451612903226,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.1106689246401356,1,60.41,0,0,0,0,0,1,0,0,1
1,79.0,0.21468124378815845,303.15,79.0,1,1,1,60.629999999999995,1,1,0,0,39.5,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9563091482649841,0,60.41,0,1,0,0,0,1,0,0,1
0,423.8,0.7915660939940367,4335.2,105.95,0,0,1,105.73658536585366,0,0,0,0,84.76,0,0,0,0.6666666666666666,0,1,1,0,0,4,1,1,0,1.022694031611229,0,60.41,0,1,0,0,0,0,0,1,0
0,75.85,0.3242936248757632,647.5,75.85,1,1,1,64.75,1,1,0,0,37.925,0,0,0,0.16666666666666666,1,0,0,1,1,1,1,1,0,0.9471220653843341,1,60.41,0,1,0,0,1,1,1,0,0
0,275.54999999999995,0.53414738037768,1574.45,91.85,0,0,1,87.46944444444445,1,0,0,0,68.88749999999999,0,0,0,0.5,1,0,0,1,1,3,0,1,0,1.0076802457678646,1,60.41,1,1,0,0,1,0,1,1,1
0,130.8,0.6676132329973022,2748.7,43.6,0,0,0,43.630158730158726,0,0,1,1,32.7,0,0,0,0.5,0,1,0,0,0,3,1,0,0,1.0164558834405737,0,60.41,0,0,0,0,0,0,0,2,0
0,273.75,0.6437597614652847,2483.65,91.25,0,0,1,85.64310344827587,0,0,0,0,68.4375,0,0,0,0.5,0,1,1,0,0,3,1,1,0,0.9716940532081377,0,60.41,0,1,0,0,0,0,0,1,0
0,538.5,0.9219082777225615,6367.2,89.75,0,0,0,89.67887323943661,0,0,1,1,76.92857142857143,0,0,0,1.0,0,1,0,0,0,6,0,1,0,1.013320601575555,0,60.41,1,1,0,0,0,0,0,3,0
0,522.0,0.831463864830328,4904.2,104.4,0,0,1,104.34468085106383,0,0,0,0,87.00000000000001,0,0,0,0.8333333333333334,0,1,0,0,0,5,1,1,0,1.020985135529,0,60.41,0,1,0,0,0,0,0,2,0
1,180.3,0.6003123668891097,2044.95,90.15,0,0,1,85.20625,0,0,0,0,60.1,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,0,0,0.9857793632047047,1,60.41,0,1,0,0,0,0,0,1,0
0,120.89999999999999,0.5682237682805623,1794.8,40.3,0,0,0,37.391666666666666,1,0,0,0,30.224999999999998,0,0,0,0.5,1,0,1,1,1,3,0,1,0,0.9470740330325577,1,60.41,1,0,0,0,1,0,1,2,0
1,526.25,0.9609541388612807,7173.15,105.25,0,0,1,103.9586956521739,0,0,1,1,87.70833333333334,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,0,0,1.0021165129924559,1,60.41,1,1,0,0,1,0,1,3,0
0,424.0,0.926735766008803,6441.4,106.0,0,0,1,105.5967213114754,1,1,1,1,84.8,0,0,0,0.6666666666666666,0,0,1,0,0,4,1,1,1,1.012639522087722,0,60.41,0,1,1,1,0,0,0,1,1
0,416.0,0.9551327559278716,7039.05,104.0,0,0,1,103.51544117647059,1,1,1,1,83.2,0,0,0,0.6666666666666666,0,0,0,0,1,4,1,1,0,1.010051657339647,1,60.41,0,1,0,0,1,0,1,1,0
0,208.95000000000002,0.39315632542950446,921.4,69.65,0,0,0,61.42666666666666,1,1,0,0,52.237500000000004,0,0,0,0.5,0,0,0,0,0,3,1,1,0,0.9439606597684662,0,60.41,0,0,0,0,0,0,0,0,0
1,0.0,0.768138577310805,4018.35,74.3,1,0,1,69.28189655172413,1,1,0,1,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,0.94859658648285,1,60.41,0,1,0,0,1,1,1,0,0
1,302.70000000000005,0.8648303279852335,5448.6,100.9,0,0,1,97.29642857142858,0,0,0,1,75.67500000000001,0,0,0,0.5,1,0,1,1,1,3,0,0,0,0.9816412935771552,1,60.41,1,1,0,0,1,0,1,1,0
0,0.0,0.016399261678262105,20.25,20.25,0,1,0,10.125,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9529411764705882,0,60.41,0,0,0,0,0,1,0,0,0
0,49.9,0.051327559278716454,49.9,49.9,0,1,0,24.95,0,1,0,0,24.95,0,0,0,0.16666666666666666,0,0,0,0,1,1,1,1,0,0.9803536345776032,1,60.41,0,0,0,0,1,1,1,0,1
0,290.70000000000005,0.6040039755785886,2085.45,96.9,0,0,1,86.89375,0,0,0,0,72.67500000000001,0,0,0,0.5,0,1,0,0,0,3,1,1,0,0.9353051980087005,0,60.41,0,1,0,0,0,0,0,1,0
1,301.04999999999995,0.490274030952719,1358.85,100.35,0,0,1,97.06071428571428,1,1,0,0,75.26249999999999,0,0,0,0.5,0,0,0,0,0,3,1,0,0,1.0408257056413006,0,60.41,1,1,0,0,0,0,0,1,1
1,416.4,0.8472241942354111,5135.15,104.1,0,0,1,106.98229166666665,1,1,0,0,83.28,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,0,0,1.0493389459917852,1,60.41,0,1,0,0,0,0,0,2,0
0,0.0,0.3458753372142553,730.1,20.1,0,0,0,18.72051282051282,0,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0.954628661087866,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.6768422547209996,2869.85,74.95,1,0,1,73.58589743589744,0,0,0,0,0.0,0,0,1,0.0,1,1,0,1,0,0,1,0,0,1.0072830016496437,1,60.41,0,1,1,1,0,1,0,0,1
0,56.55,0.12473377821950873,118.25,56.55,0,1,0,39.416666666666664,0,0,0,0,28.275,0,0,1,0.16666666666666666,0,1,0,0,0,1,1,0,1,1.0363716038562665,0,60.41,0,0,1,1,0,1,0,1,0
0,49.25,0.04941076245917933,49.25,49.25,0,1,0,24.625,0,0,0,0,24.625,0,0,1,0.16666666666666666,1,1,0,1,0,1,1,1,0,0.9800995024875622,1,60.41,0,0,1,1,1,1,1,0,1
1,0.0,0.4354678404089167,1108.6,68.6,1,0,1,69.2875,0,0,0,0,0.0,0,0,0,0.0,1,1,0,1,1,0,1,0,0,1.0763106796116504,1,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.5713474371716598,1815.65,69.05,1,0,1,67.2462962962963,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1.0107721427378502,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.3460173221638506,730.4,19.7,0,0,0,20.288888888888888,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0577842143374365,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.08739173647593355,75.45,20.05,0,1,0,18.8625,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,1.2338511856091576,1,60.41,0,0,0,0,1,1,1,0,0
0,414.8,0.8443844952435042,5071.05,103.7,0,0,1,99.43235294117648,1,0,0,1,82.96000000000001,0,0,0,0.6666666666666666,1,0,0,1,1,4,0,1,0,0.9778345545699961,1,60.41,0,1,0,0,1,0,1,1,1
1,283.20000000000005,0.7670026977140423,4014.6,94.4,0,0,1,93.36279069767441,1,1,0,0,70.80000000000001,0,0,0,0.5,1,0,0,1,1,3,1,0,0,1.0123052095415805,1,60.41,1,1,0,0,0,0,0,2,0
0,109.9,0.3045577168820105,568.85,54.95,0,1,0,51.71363636363637,0,0,0,0,36.63333333333333,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,1,0,1.0333333333333334,1,60.41,1,0,0,0,0,0,0,1,0
0,374.8,0.8922334232571347,5860.7,93.7,0,0,1,94.52741935483871,0,0,1,1,74.96000000000001,0,0,0,0.6666666666666666,1,1,1,1,1,4,0,1,0,1.0251893574964577,1,60.41,1,1,0,0,0,0,0,2,0
0,551.25,0.9645037626011643,7279.35,110.25,0,0,1,105.49782608695652,0,0,1,1,91.875,0,0,0,0.8333333333333334,0,1,0,0,0,5,0,1,0,0.9708388903707655,0,60.41,1,1,0,0,0,0,0,2,0
1,395.6,0.426096833735624,1064.95,98.9,0,1,1,96.81363636363636,1,1,0,0,79.12,0,0,0,0.6666666666666666,0,0,1,0,0,4,1,0,0,1.0757070707070708,0,60.41,1,1,0,0,0,0,0,2,0
1,269.25,0.8871219650717024,5769.6,89.75,0,0,1,87.41818181818182,1,0,1,1,67.3125,0,0,0,0.5,1,0,1,1,1,3,0,0,0,0.9888341402802178,1,60.41,1,1,0,0,0,0,0,3,1
0,402.25,0.8935112878034929,5886.85,80.45,0,0,0,80.64178082191782,0,0,1,1,67.04166666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0161304242759002,1,60.41,1,1,0,0,1,0,1,2,0
0,158.8,0.7844668465142695,4238.45,79.4,0,0,1,75.68660714285714,1,0,0,1,52.93333333333334,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,1,0,0.9703411172161172,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.01718017890103649,20.3,20.3,0,1,0,10.15,0,1,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0.9530516431924883,0,60.41,0,0,0,0,0,1,0,0,1
0,188.39999999999998,0.2568507738179753,418.3,62.8,0,1,0,52.2875,0,0,0,0,47.099999999999994,0,0,0,0.5,0,1,0,0,0,3,0,1,0,0.9493871992737177,0,60.41,0,0,0,0,0,0,0,1,0
1,0.0,0.13232997302285956,136.05,74.9,1,1,1,45.35,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9021883289124668,0,60.41,0,1,0,0,0,1,0,0,0
1,74.85,0.34076387902882294,708.2,74.85,0,1,1,70.82000000000001,1,1,0,0,37.425,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0497294893648559,0,60.41,1,1,0,0,0,1,0,1,0
0,0.0,0.3602158171233849,788.55,25.85,0,0,0,28.162499999999998,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,1,0,1,0,0,1.1281922884326487,1,60.41,0,0,0,0,1,1,1,0,0
1,305.85,0.33906005963367886,700.85,101.95,0,1,1,87.60625,1,1,0,0,76.4625,0,0,1,0.5,1,0,0,1,0,3,1,0,0,0.9806898481774295,1,60.41,0,1,1,1,0,0,0,1,1
0,273.2,0.7944057929859435,4378.8,68.3,0,0,0,67.36615384615385,0,1,1,1,54.64,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,1.0015095375325924,1,60.41,0,0,0,0,0,0,0,2,0
0,193.6,0.7241232429362487,3442.8,48.4,0,0,0,48.49014084507043,0,0,1,1,38.72,0,0,0,0.6666666666666666,0,1,0,0,0,4,0,1,0,1.0158748893478904,0,60.41,1,0,0,0,0,0,0,2,0
1,188.0,0.15873917364759335,181.7,94.0,1,1,1,60.56666666666666,1,1,0,0,62.666666666666664,0,0,1,0.3333333333333333,0,0,0,0,0,2,1,0,1,0.9613756613756613,0,60.41,0,1,1,1,0,0,0,0,1
0,525.25,0.9608121539116854,7171.7,105.05,0,0,1,105.46617647058824,1,1,1,1,87.54166666666666,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,1,1.018801451838593,0,60.41,1,1,1,1,0,0,0,2,0
1,178.6,0.7675706375124237,4016.85,89.3,0,0,1,87.32282608695652,0,0,0,0,59.53333333333333,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,0,0,0.9993407140191566,0,60.41,0,1,0,0,0,0,0,1,1
0,0.0,0.3005111458185432,553.0,25.15,0,0,0,22.12,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9146543169037381,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.11380093710066733,96.85,19.5,0,1,0,19.369999999999997,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.2259493670886075,1,60.41,0,0,0,0,1,1,1,0,0
1,278.85,0.7758057645889536,4122.9,92.95,0,0,1,91.61999999999999,0,0,0,0,69.7125,0,0,0,0.5,1,1,0,1,1,3,1,0,0,1.007846875916691,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.5183870509725969,1482.3,20.7,0,0,0,20.305479452054794,0,1,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,1,0,0,0.9938983505431139,1,60.41,0,0,0,0,1,1,1,0,0
1,74.3,0.0827772256140849,74.3,74.3,0,1,1,37.15,0,0,0,0,37.15,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9867197875166003,0,60.41,0,1,0,0,0,1,0,1,1
0,0.0,0.4647167400255573,1240.8,19.35,0,0,0,18.519402985074628,0,0,1,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9708160550817618,0,60.41,0,0,0,0,0,1,0,0,0
0,133.95,0.04032372568507738,44.65,44.65,0,1,0,22.325,0,1,0,0,33.4875,0,0,0,0.5,0,0,0,0,0,3,1,1,0,0.9780941949616648,0,60.41,0,0,0,0,0,0,0,1,1
1,168.1,0.43319608121539116,1095.3,84.05,0,0,1,78.23571428571428,1,0,0,0,56.03333333333333,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,0,0,1.0015087093677137,1,60.41,1,1,0,0,1,0,1,1,1
1,80.7,0.3604997870225756,788.8,80.7,0,1,1,71.7090909090909,0,0,0,0,40.35,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9762376237623762,0,60.41,0,1,0,0,0,1,0,1,1
1,417.4,0.9329831037909981,6578.55,104.35,0,0,1,99.675,1,1,1,1,83.47999999999999,0,0,1,0.6666666666666666,1,0,0,1,0,4,1,0,0,0.9697512437810946,1,60.41,0,1,1,1,0,0,0,2,0
0,0.0,0.005537413034218373,19.55,19.55,0,1,0,9.775,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9513381995133819,1,60.41,0,0,0,0,1,1,1,0,0
0,370.25,0.6715888115859718,2802.3,74.05,0,0,0,71.85384615384616,1,0,0,0,61.708333333333336,0,0,0,0.8333333333333334,1,0,1,1,1,5,0,1,0,0.9955238196738784,1,60.41,1,1,0,0,1,0,1,3,0
0,120.30000000000001,0.3786738605707795,857.75,40.1,0,0,0,35.739583333333336,0,0,0,0,30.075000000000003,0,0,0,0.5,0,0,0,0,1,3,0,1,0,0.9290046572078414,1,60.41,1,0,0,0,1,0,1,2,0
0,0.0,0.15994604571915377,184.4,20.1,0,1,0,16.763636363636365,0,0,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,0,0,0,0.9128712871287129,1,60.41,0,0,0,0,0,1,0,0,0
1,305.1,0.23796677552179468,364.55,101.7,0,1,1,72.91,1,1,0,0,76.275,0,0,0,0.5,0,0,0,0,1,3,1,0,0,0.8939431093673369,1,60.41,0,1,0,0,1,0,1,1,1
0,417.75,0.9071418429646457,6093.3,83.55,0,0,0,83.46986301369863,0,0,1,1,69.625,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0127480636904564,1,60.41,1,1,0,0,1,0,1,2,0
0,113.7,0.578020729802641,1861.1,56.85,0,0,0,51.69722222222222,1,0,0,0,37.9,0,0,0,0.3333333333333333,1,0,0,1,1,2,0,1,0,0.9348737912846916,1,60.41,0,0,0,0,0,0,0,1,0
0,0.0,0.018387050972596904,20.4,20.4,0,1,0,10.2,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9532710280373832,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.4299304273746983,1079.65,19.55,0,0,0,18.299152542372884,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,0.9513172966781214,1,60.41,0,0,0,0,1,1,1,0,0
0,530.75,0.9718869799801221,7475.1,106.15,0,0,1,105.2830985915493,1,1,1,1,88.45833333333333,0,0,0,0.8333333333333334,1,0,1,1,1,5,1,1,0,1.005866917849694,1,60.41,0,1,0,0,1,0,1,2,0
0,315.8,0.6759903450234275,2862.55,78.95,0,0,0,73.39871794871796,0,0,0,0,63.160000000000004,0,0,0,0.6666666666666666,1,1,1,1,1,4,0,0,0,0.9538335943487389,1,60.41,0,1,0,0,1,0,1,2,0
0,149.25,0.6945903734204174,3069.45,49.75,0,0,0,50.31885245901639,1,1,1,1,37.3125,0,0,0,0.5,1,0,0,1,1,3,1,0,0,1.027947086403215,1,60.41,0,0,0,0,1,0,1,1,0
1,277.20000000000005,0.6308391310521084,2349.8,92.4,0,0,1,87.02962962962964,0,0,0,0,69.30000000000001,0,0,0,0.5,0,1,0,0,0,3,1,0,0,0.977698260797204,0,60.41,1,1,0,0,0,0,0,2,0
0,174.60000000000002,0.2727530881726537,469.25,58.2,0,1,0,52.138888888888886,0,0,0,0,43.650000000000006,0,0,0,0.5,0,1,1,0,0,3,0,1,0,1.005679382768967,0,60.41,1,0,0,0,0,0,0,2,0
0,410.4,0.7824790572199347,4213.35,102.6,0,0,1,100.31785714285715,1,1,0,0,82.08,0,0,0,0.6666666666666666,1,0,1,1,1,4,1,1,0,1.001366574769465,1,60.41,0,1,0,0,1,0,1,1,1
1,183.9,0.713474371716598,3301.05,91.95,0,0,1,89.21756756756757,0,0,0,0,61.300000000000004,0,0,1,0.3333333333333333,1,1,0,1,0,2,1,0,0,0.9969346460497704,1,60.41,0,1,1,1,0,0,0,1,0
0,195.75,0.7310805054664206,3529.95,65.25,0,0,0,64.18090909090908,0,0,0,1,48.9375,0,0,0,0.5,0,1,1,0,0,3,0,1,1,1.0015463186267555,0,60.41,0,0,1,1,0,0,0,1,0
1,424.0,0.980122107056652,7723.7,106.0,0,0,1,107.27361111111111,0,0,1,1,84.8,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,0,0,1.0261325893450246,1,60.41,0,1,0,0,1,0,1,2,1
1,0.0,0.7782195087320743,4144.9,73.1,1,0,1,74.01607142857142,1,1,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1.0306850677607857,0,60.41,0,1,0,0,0,1,0,0,0
0,119.5,0.7863126508590089,4265.0,59.75,0,0,0,58.42465753424658,0,0,1,1,39.833333333333336,0,0,0,0.3333333333333333,0,1,0,0,0,2,0,0,0,0.9911689518940274,0,60.41,1,0,0,0,0,0,0,2,0
