tenure,Churn_binary,MonthlyCharges,Contract,InternetService,is_month_to_month,is_new_customer,is_high_charger,service_adoption_score,base_risk_score,advanced_risk_score,has_fiber,fiber_no_security,charge_per_service
3,1,79.25,Month-to-month,Fiber optic,1,1,0,1,8,10.0,1,1,39.625
56,0,59.8,Two year,DSL,0,0,0,3,0,0.0,0,0,14.95
13,1,84.6,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,42.3
58,1,93.4,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,23.35
42,1,94.2,Month-to-month,Fiber optic,1,0,1,2,5,9.5,1,1,31.400000000000002
1,1,25.05,Month-to-month,DSL,1,1,0,0,8,9.5,0,0,25.05
46,0,99.65,Two year,Fiber optic,0,0,1,4,2,3.5,1,0,19.93
63,0,50.65,Two year,DSL,0,0,0,1,2,2.0,0,0,25.325
11,0,60.9,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,15.225
15,0,59.65,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,19.883333333333333
72,0,64.7,Two year,DSL,0,0,0,6,1,2.0,0,0,9.242857142857144
29,1,25.1,Month-to-month,DSL,1,0,0,0,5,5.0,0,0,25.1
1,1,48.95,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,24.475
6,0,54.85,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,27.425
1,1,45.3,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,45.3
63,0,91.35,One year,Fiber optic,0,0,1,2,2,4.5,1,0,30.45
2,1,85.85,Month-to-month,Fiber optic,1,1,0,2,6,7.0,1,0,28.616666666666664
18,0,25.1,Two year,No,0,0,0,0,3,3.0,0,0,25.1
43,0,34.0,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,11.333333333333334
15,0,45.9,One year,DSL,0,0,0,4,1,1.0,0,0,9.18
10,1,95.2,Month-to-month,Fiber optic,1,0,1,2,5,8.5,1,1,31.733333333333334
55,0,20.5,Two year,No,0,0,0,0,3,3.0,0,0,20.5
49,1,100.6,One year,Fiber optic,0,0,1,3,1,4.5,1,1,25.15
6,1,55.3,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,18.433333333333334
70,0,20.35,Two year,No,0,0,0,0,2,2.0,0,0,20.35
2,1,74.85,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,74.85
63,0,36.1,One year,DSL,0,0,0,2,0,0.0,0,0,12.033333333333333
25,0,65.8,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,16.45
18,0,20.35,One year,No,0,0,0,0,2,2.0,0,0,20.35
28,0,105.8,Month-to-month,Fiber optic,1,0,1,4,5,9.0,1,0,21.16
53,0,96.75,One year,Fiber optic,0,0,1,4,2,4.5,1,0,19.35
35,1,102.35,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.47
1,0,24.4,Month-to-month,DSL,1,1,0,0,8,8.0,0,0,24.4
70,1,115.65,One year,Fiber optic,0,0,1,6,1,2.5,1,0,16.521428571428572
2,1,79.85,Month-to-month,Fiber optic,1,1,0,2,6,7.0,1,0,26.616666666666664
26,0,73.05,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,14.61
34,0,64.35,One year,DSL,0,0,0,3,1,1.0,0,0,16.0875
19,0,20.5,Two year,No,0,0,0,0,3,3.0,0,0,20.5
15,1,76.0,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,76.0
62,0,54.75,One year,DSL,0,0,0,2,0,0.0,0,0,18.25
42,1,104.75,Month-to-month,Fiber optic,1,0,1,4,4,7.0,1,0,20.95
9,1,74.65,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,14.930000000000001
24,0,51.15,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,25.575
68,0,41.95,Two year,DSL,0,0,0,3,1,2.0,0,0,10.4875
31,0,54.35,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,18.116666666666667
1,1,56.25,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,28.125
21,1,106.1,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.22
63,0,96.0,One year,Fiber optic,0,0,1,3,2,4.5,1,0,24.0
2,1,79.75,Month-to-month,Fiber optic,1,1,0,1,7,10.5,1,1,39.875
61,0,61.45,Two year,DSL,0,0,0,5,0,0.0,0,0,10.241666666666667
1,1,68.65,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,68.65
18,0,19.65,One year,No,0,0,0,0,3,3.0,0,0,19.65
6,0,19.0,One year,No,0,1,0,0,4,4.0,0,0,19.0
33,0,100.0,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.0
16,1,20.25,Month-to-month,No,1,0,0,0,5,5.0,0,0,20.25
56,0,98.7,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,19.740000000000002
23,0,19.8,One year,No,0,0,0,0,3,3.0,0,0,19.8
9,0,73.8,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,36.9
14,1,100.2,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,25.05
15,1,74.9,Month-to-month,Fiber optic,1,0,0,0,5,7.0,1,1,74.9
5,0,20.05,Month-to-month,No,1,1,0,0,7,7.0,0,0,20.05
61,0,106.2,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.240000000000002
70,0,116.55,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.65
15,0,99.7,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,24.925
8,0,19.7,Two year,No,0,0,0,0,3,3.0,0,0,19.7
8,0,19.5,Two year,No,0,0,0,0,3,3.0,0,0,19.5
4,0,29.15,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,14.575
34,0,55.0,One year,DSL,0,0,0,2,1,1.0,0,0,18.333333333333332
68,0,90.8,Two year,DSL,0,0,1,6,1,1.0,0,0,12.971428571428572
45,0,51.0,One year,DSL,0,0,0,4,0,0.0,0,0,10.2
9,0,90.1,Month-to-month,Fiber optic,1,0,1,2,5,9.0,1,0,30.03333333333333
22,0,59.05,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,19.683333333333334
2,0,20.3,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.3
70,0,72.95,Two year,DSL,0,0,0,4,0,0.0,0,0,14.59
10,0,73.55,One year,DSL,0,0,0,4,0,0.0,0,0,14.709999999999999
72,0,84.3,Two year,DSL,0,0,0,5,0,0.0,0,0,14.049999999999999
49,0,78.0,One year,DSL,0,0,0,4,0,0.0,0,0,15.6
54,0,72.1,One year,DSL,0,0,0,3,1,1.0,0,0,18.025
71,0,106.75,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,17.791666666666668
22,0,19.25,One year,No,0,0,0,0,3,4.0,0,0,19.25
50,0,20.55,Two year,No,0,0,0,0,2,2.0,0,0,20.55
43,0,20.0,One year,No,0,0,0,0,3,3.0,0,0,20.0
45,0,24.65,Two year,No,0,0,0,0,2,2.0,0,0,24.65
64,0,103.5,Month-to-month,Fiber optic,1,0,1,4,4,7.0,1,0,20.7
23,0,23.85,Two year,No,0,0,0,0,3,3.0,0,0,23.85
68,0,25.8,Two year,No,0,0,0,0,2,2.0,0,0,25.8
1,1,70.85,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,70.85
2,1,69.8,Month-to-month,Fiber optic,1,1,0,0,7,9.0,1,1,69.8
26,0,59.45,One year,DSL,0,0,0,2,0,0.0,0,0,19.816666666666666
55,1,54.55,Month-to-month,DSL,1,0,0,4,3,3.0,0,0,10.91
14,0,20.05,Month-to-month,No,1,0,0,0,6,7.0,0,0,20.05
71,0,82.55,Two year,DSL,0,0,0,5,1,2.0,0,0,13.758333333333333
64,0,81.25,One year,DSL,0,0,0,5,1,1.0,0,0,13.541666666666666
7,1,70.75,Month-to-month,DSL,1,0,0,3,3,3.0,0,0,17.6875
57,0,74.3,Two year,DSL,0,0,0,5,0,0.0,0,0,12.383333333333333
13,1,94.1,Month-to-month,Fiber optic,1,0,1,3,5,6.5,1,0,23.525
3,1,29.7,Month-to-month,DSL,1,1,0,1,7,7.0,0,0,14.85
72,0,109.7,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.283333333333335
40,0,96.35,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,24.0875
14,0,66.6,Month-to-month,DSL,1,0,0,2,3,3.0,0,0,22.2
2,0,44.5,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,44.5
66,1,110.9,One year,Fiber optic,0,0,1,5,1,2.5,1,0,18.483333333333334
38,1,105.0,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,21.0
1,1,25.3,Month-to-month,DSL,1,1,0,0,8,9.0,0,0,25.3
22,1,55.15,One year,DSL,0,0,0,2,0,0.0,0,0,18.383333333333333
1,1,20.1,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.1
5,0,80.1,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,40.05
29,0,69.05,One year,DSL,0,0,0,3,0,0.0,0,0,17.2625
1,1,69.9,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.9
3,0,20.4,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.4
71,0,19.7,Two year,No,0,0,0,0,2,2.0,0,0,19.7
9,0,50.1,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,25.05
43,1,101.4,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.35
48,0,83.45,One year,DSL,0,0,0,5,0,0.0,0,0,13.908333333333333
26,0,86.65,Month-to-month,Fiber optic,1,0,0,2,3,3.0,1,0,28.883333333333336
9,0,20.15,Month-to-month,No,1,0,0,0,5,5.0,0,0,20.15
1,1,80.8,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,40.4
46,0,19.4,Two year,No,0,0,0,0,2,2.0,0,0,19.4
2,1,62.05,Month-to-month,DSL,1,1,0,1,7,7.0,0,0,31.025
1,1,76.45,Month-to-month,Fiber optic,1,1,0,0,8,12.5,1,1,76.45
64,0,60.05,Two year,DSL,0,0,0,5,0,0.0,0,0,10.008333333333333
12,1,91.3,Month-to-month,Fiber optic,1,0,1,2,5,9.0,1,0,30.433333333333334
6,1,95.75,Month-to-month,Fiber optic,1,1,1,3,7,11.0,1,0,23.9375
59,0,20.35,One year,No,0,0,0,0,3,3.0,0,0,20.35
7,0,94.05,One year,Fiber optic,0,0,1,3,2,4.5,1,0,23.5125
72,0,84.1,Two year,DSL,0,0,0,5,0,0.0,0,0,14.016666666666666
16,0,78.75,Month-to-month,Fiber optic,1,0,0,1,6,10.5,1,1,39.375
25,0,55.55,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,27.775
34,1,62.65,Month-to-month,DSL,1,0,0,3,4,4.0,0,0,15.6625
1,1,74.5,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,74.5
10,1,102.1,Month-to-month,Fiber optic,1,0,1,4,4,5.5,1,0,20.419999999999998
24,0,20.1,One year,No,0,0,0,0,3,3.0,0,0,20.1
10,0,70.3,One year,DSL,0,0,0,3,1,1.0,0,0,17.575
69,0,53.65,One year,DSL,0,0,0,2,0,0.0,0,0,17.883333333333333
57,0,20.75,Two year,No,0,0,0,0,3,3.0,0,0,20.75
50,0,103.4,One year,Fiber optic,0,0,1,5,1,2.5,1,0,17.233333333333334
28,0,50.8,One year,DSL,0,0,0,4,1,1.0,0,0,10.16
16,1,50.15,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,25.075
25,0,79.0,Month-to-month,DSL,1,0,0,5,4,5.0,0,0,13.166666666666666
3,0,74.6,Month-to-month,Fiber optic,1,1,0,1,7,8.5,1,0,37.3
61,0,96.5,One year,Fiber optic,0,0,1,2,1,4.5,1,1,32.166666666666664
2,0,20.1,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.1
51,0,19.4,One year,No,0,0,0,0,3,3.0,0,0,19.4
71,0,77.55,Two year,DSL,0,0,0,4,0,0.0,0,0,15.51
20,0,20.05,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.05
6,0,19.85,Month-to-month,No,1,1,0,0,7,7.0,0,0,19.85
6,0,20.2,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.2
29,0,67.45,Month-to-month,DSL,1,0,0,3,4,4.0,0,0,16.8625
36,0,18.55,Two year,No,0,0,0,0,2,2.0,0,0,18.55
28,0,29.75,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,14.875
7,1,86.5,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,43.25
63,0,24.2,Two year,No,0,0,0,0,3,3.0,0,0,24.2
48,0,23.55,Two year,No,0,0,0,0,3,3.0,0,0,23.55
49,0,20.45,One year,No,0,0,0,0,2,2.0,0,0,20.45
27,1,81.45,Month-to-month,Fiber optic,1,0,0,1,6,8.5,1,0,40.725
72,0,92.3,Two year,DSL,0,0,1,6,1,1.0,0,0,13.185714285714285
1,1,69.15,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.15
72,0,53.65,Two year,DSL,0,0,0,4,0,0.0,0,0,10.73
47,0,39.65,One year,DSL,0,0,0,3,0,0.0,0,0,9.9125
1,0,54.65,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,27.325
36,0,104.8,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.96
43,0,29.3,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,14.65
27,0,83.85,Month-to-month,DSL,1,0,0,5,4,5.5,0,0,13.975
9,1,79.55,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,39.775
38,0,103.65,Month-to-month,Fiber optic,1,0,1,4,5,7.5,1,0,20.73
35,0,99.05,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,24.7625
0,0,73.35,Two year,DSL,0,1,0,4,3,3.0,0,0,14.669999999999998
59,0,100.05,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,20.009999999999998
27,0,20.35,Two year,No,0,0,0,0,2,2.0,0,0,20.35
2,0,43.95,Month-to-month,DSL,1,1,0,0,8,9.5,0,0,43.95
7,0,23.5,Month-to-month,No,1,0,0,0,6,6.0,0,0,23.5
36,0,70.7,One year,DSL,0,0,0,3,1,2.0,0,0,17.675
41,0,94.3,Month-to-month,Fiber optic,1,0,1,3,4,5.5,1,0,23.575
13,0,29.15,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,14.575
19,0,20.85,Two year,No,0,0,0,0,2,2.0,0,0,20.85
60,0,37.7,Two year,DSL,0,0,0,3,0,0.0,0,0,9.425
48,1,95.5,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,19.1
3,1,91.05,Month-to-month,Fiber optic,1,1,1,2,7,10.0,1,0,30.349999999999998
69,0,92.45,Two year,Fiber optic,0,0,1,3,2,4.5,1,0,23.1125
43,0,44.15,One year,DSL,0,0,0,3,1,1.0,0,0,11.0375
11,0,36.05,One year,DSL,0,0,0,2,1,2.0,0,0,12.016666666666666
45,0,50.25,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,25.125
72,0,109.75,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.291666666666668
2,1,79.2,Month-to-month,Fiber optic,1,1,0,1,8,9.5,1,0,39.6
12,0,20.3,Two year,No,0,0,0,0,2,2.0,0,0,20.3
67,0,112.35,One year,Fiber optic,0,0,1,5,1,2.5,1,0,18.724999999999998
37,0,94.3,Two year,Fiber optic,0,0,1,3,2,3.5,1,0,23.575
39,0,41.15,One year,DSL,0,0,0,3,0,0.0,0,0,10.2875
41,0,74.65,Month-to-month,DSL,1,0,0,4,3,3.0,0,0,14.930000000000001
25,0,48.25,Month-to-month,DSL,1,0,0,3,4,5.0,0,0,12.0625
8,0,76.15,Two year,DSL,0,0,0,4,0,0.0,0,0,15.23
71,0,71.1,Two year,DSL,0,0,0,4,1,1.0,0,0,14.219999999999999
5,0,96.55,Month-to-month,Fiber optic,1,1,1,3,7,8.5,1,0,24.1375
30,0,79.3,One year,DSL,0,0,0,4,0,0.0,0,0,15.86
40,0,89.6,One year,Fiber optic,0,0,0,3,0,0.0,1,0,22.4
54,0,20.5,Two year,No,0,0,0,0,3,4.0,0,0,20.5
72,0,106.3,Two year,Fiber optic,0,0,1,4,1,2.5,1,0,21.259999999999998
28,0,100.35,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.07
18,0,85.6,Month-to-month,Fiber optic,1,0,0,2,4,7.0,1,1,28.53333333333333
2,1,45.25,Month-to-month,DSL,1,1,0,2,6,7.0,0,0,15.083333333333334
59,0,106.15,One year,Fiber optic,0,0,1,4,2,4.5,1,0,21.23
22,0,51.1,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,25.55
1,0,19.9,Month-to-month,No,1,1,0,0,8,8.0,0,0,19.9
72,0,25.7,Two year,No,0,0,0,0,2,2.0,0,0,25.7
14,1,74.3,Month-to-month,Fiber optic,1,0,0,0,6,10.5,1,1,74.3
50,0,99.4,One year,Fiber optic,0,0,1,3,2,5.5,1,1,24.85
48,0,69.7,One year,DSL,0,0,0,4,0,0.0,0,0,13.940000000000001
49,0,98.35,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,24.5875
28,0,85.45,Month-to-month,Fiber optic,1,0,0,2,4,4.0,1,0,28.483333333333334
68,0,95.9,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,23.975
13,0,100.75,Month-to-month,Fiber optic,1,0,1,3,5,8.5,1,1,25.1875
11,0,89.2,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,29.733333333333334
3,1,74.1,Month-to-month,Fiber optic,1,1,0,0,7,9.0,1,1,74.1
57,1,100.6,Month-to-month,Fiber optic,1,0,1,3,5,8.0,1,0,25.15
3,1,75.0,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,75.0
72,0,25.75,Two year,No,0,0,0,0,2,2.0,0,0,25.75
70,0,84.1,Two year,DSL,0,0,0,5,1,2.0,0,0,14.016666666666666
49,0,79.3,Two year,DSL,0,0,0,4,0,0.0,0,0,15.86
67,0,107.05,One year,Fiber optic,0,0,1,4,1,2.5,1,0,21.41
46,0,20.05,Two year,No,0,0,0,0,2,2.0,0,0,20.05
64,1,70.2,Two year,DSL,0,0,0,4,0,0.0,0,0,14.040000000000001
37,0,19.5,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.5
2,1,70.75,Month-to-month,Fiber optic,1,1,0,0,8,11.5,1,1,70.75
13,0,45.3,Month-to-month,DSL,1,0,0,2,4,5.5,0,0,15.1
72,0,115.15,Two year,Fiber optic,0,0,1,6,2,3.5,1,0,16.45
68,0,72.95,Two year,DSL,0,0,0,4,0,0.0,0,0,14.59
15,0,19.65,One year,No,0,0,0,0,3,3.0,0,0,19.65
24,0,19.55,Two year,No,0,0,0,0,2,2.0,0,0,19.55
24,0,89.55,Month-to-month,Fiber optic,1,0,0,2,4,7.0,1,1,29.849999999999998
27,0,50.35,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,25.175
12,1,50.25,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,25.125
71,0,87.25,Two year,DSL,0,0,0,6,0,0.0,0,0,12.464285714285714
67,0,20.8,Two year,No,0,0,0,0,3,4.0,0,0,20.8
63,0,109.25,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.208333333333332
1,0,20.35,Month-to-month,No,1,1,0,0,8,8.0,0,0,20.35
4,0,55.9,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,27.95
40,1,79.2,Month-to-month,Fiber optic,1,0,0,2,3,4.5,1,0,26.400000000000002
12,1,96.0,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,24.0
52,0,79.2,Two year,DSL,0,0,0,5,1,1.0,0,0,13.200000000000001
10,0,24.0,Month-to-month,No,1,0,0,0,6,7.0,0,0,24.0
68,0,101.35,One year,Fiber optic,0,0,1,4,1,2.5,1,0,20.27
54,1,100.1,Month-to-month,Fiber optic,1,0,1,3,5,9.5,1,1,25.025
4,1,56.5,Month-to-month,DSL,1,1,0,2,6,6.0,0,0,18.833333333333332
52,0,35.45,One year,DSL,0,0,0,2,1,1.0,0,0,11.816666666666668
1,1,85.0,Month-to-month,Fiber optic,1,1,0,2,6,8.5,1,0,28.333333333333332
70,0,79.4,One year,DSL,0,0,0,5,0,0.0,0,0,13.233333333333334
43,0,35.2,One year,DSL,0,0,0,2,0,0.0,0,0,11.733333333333334
52,0,19.65,Two year,No,0,0,0,0,3,3.0,0,0,19.65
12,0,49.85,Two year,DSL,0,0,0,4,1,1.0,0,0,9.97
56,0,68.75,One year,DSL,0,0,0,3,0,0.0,0,0,17.1875
0,0,61.9,Two year,DSL,0,1,0,3,2,2.0,0,0,15.475
42,0,79.9,Month-to-month,Fiber optic,1,0,0,1,6,6.0,1,0,39.95
22,0,89.75,Month-to-month,Fiber optic,1,0,0,2,3,6.5,1,1,29.916666666666668
51,1,59.3,One year,DSL,0,0,0,5,1,1.0,0,0,9.883333333333333
27,0,19.4,Month-to-month,No,1,0,0,0,5,5.0,0,0,19.4
51,0,93.65,One year,Fiber optic,0,0,1,3,1,2.5,1,0,23.4125
4,1,49.4,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,24.7
1,0,19.9,Month-to-month,No,1,1,0,0,8,9.0,0,0,19.9
35,1,55.0,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,27.5
71,0,72.9,One year,DSL,0,0,0,4,0,0.0,0,0,14.580000000000002
1,1,69.2,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,69.2
69,0,25.6,Two year,No,0,0,0,0,2,2.0,0,0,25.6
14,0,19.75,One year,No,0,0,0,0,3,3.0,0,0,19.75
57,0,55.7,Month-to-month,DSL,1,0,0,2,4,4.0,0,0,18.566666666666666
72,0,117.5,Two year,Fiber optic,0,0,1,6,1,2.5,1,0,16.785714285714285
48,0,19.85,Two year,No,0,0,0,0,2,2.0,0,0,19.85
4,0,78.9,Month-to-month,Fiber optic,1,1,0,1,8,11.0,1,1,39.45
31,0,20.65,Month-to-month,No,1,0,0,0,6,7.0,0,0,20.65
38,1,62.3,One year,DSL,0,0,0,3,1,2.0,0,0,15.575
37,1,92.5,Month-to-month,Fiber optic,1,0,1,2,5,11.0,1,1,30.833333333333332
1,0,19.65,Month-to-month,No,1,1,0,0,8,8.0,0,0,19.65
57,0,79.75,Two year,DSL,0,0,0,4,0,0.0,0,0,15.95
62,0,79.95,Two year,DSL,0,0,0,5,0,0.0,0,0,13.325000000000001
3,0,29.9,Month-to-month,DSL,1,1,0,1,8,9.0,0,0,14.95
72,0,19.75,Two year,No,0,0,0,0,3,4.0,0,0,19.75
29,0,45.0,Month-to-month,DSL,1,0,0,4,4,5.0,0,0,9.0
13,0,44.8,Month-to-month,DSL,1,0,0,0,5,5.0,0,0,44.8
3,1,69.65,Month-to-month,Fiber optic,1,1,0,0,8,10.0,1,1,69.65
11,0,51.1,Month-to-month,DSL,1,0,0,1,6,6.0,0,0,25.55
21,0,53.15,Two year,DSL,0,0,0,5,1,1.0,0,0,8.858333333333333
19,0,24.7,Month-to-month,No,1,0,0,0,5,5.0,0,0,24.7
61,1,111.6,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.599999999999998
11,1,48.55,Month-to-month,DSL,1,0,0,1,5,5.0,0,0,24.275
35,0,109.95,Month-to-month,Fiber optic,1,0,1,5,5,7.5,1,0,18.325
25,0,20.8,Month-to-month,No,1,0,0,0,6,6.0,0,0,20.8
1,1,20.2,Month-to-month,No,1,1,0,0,8,9.0,0,0,20.2
67,0,25.6,Two year,No,0,0,0,0,2,2.0,0,0,25.6
19,1,39.65,Month-to-month,DSL,1,0,0,2,4,5.0,0,0,13.216666666666667
56,1,24.9,One year,No,0,0,0,0,3,3.0,0,0,24.9
72,0,108.4,Two year,Fiber optic,0,0,1,5,1,2.5,1,0,18.066666666666666
43,0,19.55,Two year,No,0,0,0,0,3,3.0,0,0,19.55
55,0,85.1,Month-to-month,Fiber optic,1,0,0,2,4,5.0,1,0,28.366666666666664
2,1,56.7,Month-to-month,DSL,1,1,0,1,8,8.0,0,0,28.35
27,0,69.05,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,69.05
13,0,70.15,Month-to-month,Fiber optic,1,0,0,0,6,9.0,1,1,70.15
70,0,111.15,Two year,Fiber optic,0,0,1,5,2,4.5,1,0,18.525000000000002
14,1,105.95,One year,Fiber optic,0,0,1,5,2,3.5,1,0,17.658333333333335
19,0,89.35,One year,Fiber optic,0,0,0,2,0,2.0,1,1,29.78333333333333
20,0,89.1,Month-to-month,Fiber optic,1,0,0,2,3,3.0,1,0,29.7
43,0,91.25,One year,Fiber optic,0,0,1,3,1,2.5,1,0,22.8125
5,0,90.35,Month-to-month,Fiber optic,1,1,1,3,7,9.5,1,0,22.5875
70,0,105.55,One year,Fiber optic,0,0,1,4,1,2.5,1,0,21.11
40,0,19.1,Two year,No,0,0,0,0,3,3.0,0,0,19.1
6,0,20.4,Two year,No,0,1,0,0,4,4.0,0,0,20.4
39,0,100.45,Two year,Fiber optic,0,0,1,4,2,4.5,1,0,20.09
4,1,74.95,Month-to-month,Fiber optic,1,1,0,0,8,11.5,1,1,74.95
15,1,29.7,Month-to-month,DSL,1,0,0,1,6,7.0,0,0,14.85
1,1,50.35,Month-to-month,DSL,1,1,0,3,6,7.0,0,0,12.5875
45,0,85.7,Month-to-month,Fiber optic,1,0,0,3,3,4.5,1,0,21.425
64,1,47.85,Two year,DSL,0,0,0,4,1,1.0,0,0,9.57
57,0,94.0,Month-to-month,Fiber optic,1,0,1,3,4,7.0,1,0,23.5
72,0,69.85,Two year,DSL,0,0,0,4,0,0.0,0,0,13.969999999999999
1,1,70.3,Month-to-month,Fiber optic,1,1,0,0,8,11.0,1,1,70.3
72,0,25.85,Two year,No,0,0,0,0,2,2.0,0,0,25.85
3,0,71.1,Two year,DSL,0,1,0,4,3,3.0,0,0,14.219999999999999
55,1,98.8,Month-to-month,Fiber optic,1,0,1,3,5,9.0,1,0,24.7
59,0,93.35,Month-to-month,Fiber optic,1,0,1,3,5,6.5,1,0,23.3375
18,1,99.85,Month-to-month,Fiber optic,1,0,1,3,4,7.5,1,1,24.9625
32,1,80.3,Month-to-month,Fiber optic,1,0,0,1,5,8.5,1,1,40.15
4,0,50.55,Month-to-month,DSL,1,1,0,1,7,7.0,0,0,25.275
66,1,80.45,Month-to-month,Fiber optic,1,0,0,1,5,6.5,1,0,40.225
27,0,81.3,Month-to-month,Fiber optic,1,0,0,1,6,7.0,1,0,40.65
4,0,20.7,Month-to-month,No,1,1,0,0,7,7.0,0,0,20.7
60,0,79.05,Month-to-month,DSL,1,0,0,5,3,3.0,0,0,13.174999999999999
8,0,19.05,Two year,No,0,0,0,0,3,3.0,0,0,19.05
8,0,19.6,Two year,No,0,0,0,0,2,2.0,0,0,19.6
35,0,20.2,Two year,No,0,0,0,0,3,4.0,0,0,20.2
7,1,86.8,Month-to-month,Fiber optic,1,0,0,1,6,9.0,1,1,43.4
53,0,20.9,Two year,No,0,0,0,0,3,3.0,0,0,20.9
18,0,103.6,Month-to-month,Fiber optic,1,0,1,4,4,7.0,1,0,20.72
15,0,38.8,Two year,DSL,0,0,0,2,1,2.0,0,0,12.933333333333332
67,0,88.4,One year,Fiber optic,0,0,0,2,0,0.0,1,0,29.46666666666667
6,1,84.2,Month-to-month,Fiber optic,1,1,0,2,6,8.5,1,0,28.066666666666666
6,0,79.7,Month-to-month,Fiber optic,1,1,0,1,8,12.5,1,1,39.85
13,1,99.0,Month-to-month,Fiber optic,1,0,1,3,5,9.5,1,1,24.75
11,1,100.75,Month-to-month,Fiber optic,1,0,1,3,5,7.5,1,0,25.1875
